scenario,time,time_to_terminal,log_capital,log_capability,log_population,log_consumption,log_shadow_value,log_output,log_service_composite,log_wage,log_ai_price,log_ai_marginal_cost,log_ai_services,log_inference_compute,log_human_research,log_production_labor,log_automated_research,log_effective_research,log_output_per_capita,log_consumption_per_capita,log_capital_per_capita,capital_growth,capability_growth,consumption_growth,consumption_per_capita_growth,shadow_growth,output_growth,output_per_capita_growth,wage_growth,output_capital_ratio,capability_growth_to_output_capital,gross_capital_return,net_capital_return,human_research_share,production_labor_population_share,ai_share,inverse_demand_elasticity,monopoly_soc_margin,automated_research_share,inference_share,research_resource_share,investment_share,consumption_share,resource_share_sum,production_labor_share,aggregate_labor_share,ai_markup,ai_profit_share,shadow_capability_to_output,shadow_capability_to_capital,human_to_automated_research_ratio,singularity_time_estimate,monopoly_foc_log_error,research_compute_foc_log_error,research_human_foc_log_error,labor_market_error,euler_residual,capital_law_residual,capability_law_residual,consumption_euler_path_residual,shadow_costate_residual,sigma_xl,population_growth,terminal_output_capital_ratio
sigma4_n012,128.0,19.538939203886912,3.4797254840873633,2.2785279748484,1.536,1.793151557811267,2.253570873330585,2.567535234911039,2.118247500242103,0.0540859321156264,-1.925067080250712,-2.2785279748484,3.5760048437957916,1.2974768689473914,0.27051846710789795,1.204570238810001,-0.8593880854732968,-0.05702602993360753,1.031535234911039,0.25715155781126686,1.9437254840873632,0.0406550561894988,0.043197351859223104,0.05454237495571889,0.04254237495571889,0.015089009519566467,0.08230702887690455,0.07030702887690456,0.007373965220658363,0.4016435604718754,0.10755146132175558,0.13254237495571888,0.08254237495571888,0.28210342135270317,0.7178965786472968,0.5968318254017576,0.2977465460321406,0.2235309562134328,0.23433509636345032,0.2808152312484812,0.03248673845742422,0.22571021948663064,0.4609878108074639,1.0,0.2701226769808224,0.3762696257583557,1.4239873002662864,0.11906209177069638,7.131799688233682,2.8644414193543866,3.0953672325311326,147.65640649043038,1.836664154097889e-11,-4.440892098500626e-16,-2.220446049250313e-16,0.0,0.0,-5.2765492995765495e-08,-9.29638981073122e-09,-7.908241267395866e-08,-4.6852612609060706e-08,4.0,0.012,3.0
sigma4_n012,129.0,18.538939203886912,3.521950334329953,2.322072510719992,1.548,1.8505653515416804,2.2697517681943484,2.653007201599764,2.225020285478925,0.062004786618495844,-1.964749534531918,-2.322072510719992,3.756304171965051,1.4342316612450592,0.33666366487665567,1.1944643318429593,-0.7774051786988004,0.012841765927387776,1.105007201599764,0.3025653515416804,1.973950334329953,0.04386109702624674,0.043902844562689225,0.06040020463102396,0.04840020463102396,0.017335356567634158,0.08873721668356538,0.07673721668356538,0.008500214204731904,0.41939455948795135,0.10468148327029143,0.13840020463102395,0.08840020463102395,0.297799054072228,0.702200945927772,0.6306684454449059,0.30045347563559244,0.22415673005598558,0.23575890224291632,0.295591885759351,0.032373587790044275,0.22380141778864265,0.448233108661962,1.0,0.24745214155191306,0.3523950558411323,1.4294974889537193,0.12695597268873587,6.950524173043959,2.915012023764129,3.04672987583783,147.8244432606326,-1.4777512546970684e-11,0.0,-2.220446049250313e-16,0.0,0.0,-5.957259376077051e-08,-9.903490812146476e-09,-8.710292221519866e-08,-5.216166369323427e-08,4.0,0.012,3.0
sigma4_n012,130.0,17.538939203886912,3.5675920339498397,2.3663578302956374,1.56,1.9141987202046238,2.2883767628562093,2.7452260576563328,2.3401801290341577,0.07116812038800568,-2.0051491314663226,-2.3663578302956374,3.9412984532632467,1.5749406229676093,0.40580971433679824,1.1812068903254955,-0.6899324616996376,0.08632364365636686,1.1852260576563327,0.35419872020462373,2.0075920339498396,0.04750073266086961,0.044680899119167596,0.06699897568685251,0.05499897568685251,0.01998766465765655,0.0958172866027951,0.0838172866027951,0.009872266074628655,0.4393908354147045,0.1016882818618577,0.1449989756868525,0.09499897568685249,0.3153127468175798,0.6846872531824202,0.6645805632592813,0.30316644506074253,0.22463134594180978,0.23741391670802786,0.31027836441626894,0.03222030228550585,0.22189978671004093,0.4356015465881844,1.0000000000000002,0.22473102261628153,0.3282243412181748,1.4350629255810643,0.13499061296744946,6.749770710519196,2.965787391352733,2.9914020066118905,147.96776002723777,-5.81579229219642e-12,-4.440892098500626e-16,-2.220446049250313e-16,0.0,0.0,-6.495999758937554e-08,-1.0128414711096934e-08,-9.26358023484175e-08,-5.6093948236357605e-08,4.0,0.012,3.0
sigma4_n012,131.0,16.538939203886912,3.617122882736826,2.411462756662406,1.572,1.9848485204440267,2.3098854485188602,2.844894895267747,2.4645437969620816,0.08185263683762423,-2.0463687997523117,-2.411462756662406,4.131761473069087,1.7202987164066812,0.47833275199945535,1.1640531711889066,-0.5960403911377427,0.1639406940584273,1.272894895267747,0.41284852044402665,2.045122882736826,0.05165430491702644,0.04554437138226877,0.07445426767752605,0.06245426767752606,0.023115581471745292,0.10365762898922881,0.09165762898922881,0.011555005756669345,0.46198262932583645,0.09858459710645597,0.15245426767752604,0.10245426767752604,0.3349857625199908,0.6650142374800092,0.6983571328970882,0.3058685706317671,0.22495225500117763,0.23935375687829916,0.32478359536182405,0.0320347096836687,0.22003923624870675,0.4231424587058005,1.0,0.20210072095895087,0.30390435207039634,1.4406493607529267,0.143115683679225,6.530302781081838,3.01688644909801,2.928156789925434,148.08910376223406,-2.1400659022674517e-12,0.0,6.661338147750939e-16,0.0,0.0,-6.769241647081037e-08,-9.821973907808701e-09,-9.408521664533431e-08,-5.76181912737006e-08,4.0,0.012,3.0
sigma4_n012,132.0,15.538939203886912,3.671105165863656,2.457480029091354,1.584,2.063439422106106,2.334794881380783,2.9528401565793088,2.599067838573586,0.09441035090889827,-2.0885274130467164,-2.457480029091354,4.328604846658438,1.8711248175670838,0.5546253585398877,1.1420312353155446,-0.4946323564525149,0.2462735460209354,1.3688401565793087,0.4794394221061058,2.087105165863656,0.05642234938911947,0.046508299661510884,0.08290717488048166,0.07090717488048166,0.026805085895508222,0.1123956686455152,0.1003956686455152,0.013635445400561608,0.4875974996378232,0.09538256388938876,0.16090717488048165,0.11090717488048164,0.35723028774323823,0.6427697122567617,0.7317728287898793,0.3085418263031904,0.2251206490747665,0.241647536380501,0.3390135035167658,0.03182597454437622,0.2182586035985986,0.41090191834025935,0.9999999999999999,0.17971220471078087,0.27959034360815177,1.4462190744710912,0.15127429177245327,6.292980172978401,3.0684413976146643,2.8555307135508805,148.1913649983092,-7.287503933639528e-13,0.0,1.1239897901305085e-12,0.0,0.0,-6.585658956365092e-08,-8.801166739846877e-09,-8.91081656378967e-08,-5.5187959775021556e-08,4.0,0.012,3.0
sigma4_n012,133.0,14.538939203886912,3.730214387542679,2.5045186787474822,1.596,2.1510528952194514,2.363718226865697,3.0700423749811216,2.744883025510504,0.10929510108708507,-2.1317623110235653,-2.5045186787474822,4.532907751362332,2.02838907261485,0.6350835331101373,1.113855547399293,-0.3844046815282559,0.3339661520062852,1.4740423749811216,0.5550528952194513,2.134214387542679,0.0619320209953662,0.04759029858970557,0.09253160428116528,0.08053160428116528,0.03116335309849387,0.1222036665082804,0.11020366650828041,0.016232108743796658,0.5167624372156523,0.0920931847255095,0.17053160428116526,0.12053160428116526,0.38254213807172166,0.6174578619282783,0.7645870704745171,0.3111669656379614,0.22514170606188794,0.2443857055643625,0.3528707972986726,0.031604775180164885,0.21660247133762817,0.3989219561835344,1.0,0.1577266627820735,0.2554452255081894,1.4517306083119548,0.15940253991925385,6.038734865375073,3.1205913467303565,2.771775846600755,148.27755990051634,-2.282618538629322e-13,0.0,-5.795364188543317e-14,0.0,0.0,-5.6483010331398464e-08,-6.85748454548607e-09,-7.427292142425657e-08,-4.650549906975998e-08,4.0,0.012,3.0
sigma4_n012,134.0,13.538939203886912,3.79527014575595,2.5527068212308905,1.608,2.2489647306007097,2.3973891004226444,3.197676062854673,2.903338678739119,0.1271006013171807,-2.17623233328492,-2.5527068212308905,4.745955632216113,2.193248810985222,0.7200827856189729,1.0778013382872718,-0.26379442855701757,0.42772694571716413,1.5896760628546729,0.6409647306007096,2.18727014575595,0.06834603714234029,0.04881098727648407,0.10354409494607139,0.0915440949460714,0.03632531800200249,0.1332993022473694,0.12129930224736941,0.019509023690966742,0.5501336210487011,0.08872569392039217,0.18154409494607138,0.1315440949460714,0.41151195197872864,0.5884880480212713,0.7965421776281649,0.3137233742102532,0.22502478289763939,0.24768863847277042,0.36625434623447894,0.031383578787592334,0.21512234957889184,0.38723972539903695,1.0,0.1363167409891295,0.23163892868764296,1.457138364357326,0.1674289127763915,5.76854486418513,3.1734704743160536,2.674806962455429,148.35082094028215,-6.350475700855895e-14,-4.440892098500626e-16,1.0473844014313727e-12,0.0,0.0,1.4244711063482463e-08,1.5447273876700862e-09,1.8142828947520506e-08,1.1481335375485013e-08,4.0,0.012,3.0
sigma4_n012,135.0,12.538939203886912,3.8672775262393744,2.6021948589758996,1.62,2.3586938351643205,2.436693455491127,3.337161879510599,3.076060143062098,0.1486156939355674,-2.2221213957275627,-2.6021948589758996,4.969290755641451,2.367095896665551,0.8099359750544975,1.0315198414684927,-0.13091105388681012,0.5283247910698583,1.717161879510599,0.7386938351643204,2.2472775262393743,0.07587534391151739,0.05019440939302187,0.11621717811373997,0.10421717811373997,0.042462604441358145,0.14596019422441486,0.13396019422441485,0.02369675342284161,0.5885369033749696,0.08528676639507501,0.19421717811373995,0.14421717811373996,0.44482958512125503,0.555170414878745,0.8273603452860598,0.3161888276228848,0.22478356516940196,0.25171946467932393,0.3790580259512309,0.031177053066631315,0.2138784215393873,0.3758864994427505,1.0,0.1156685686583399,0.20834786141045203,1.4623920175561185,0.17527340539042918,5.483405968313217,3.2271867685388864,2.562150715278757,148.41439940915473,-1.5987211554602254e-14,4.440892098500626e-16,2.4424906541753444e-15,0.0,0.0,-2.9751162367031014e-09,-2.7943183183998244e-10,-3.6700170402692578e-09,-2.3398246187800176e-09,4.0,0.012,3.0
sigma4_n012,136.0,11.538939203886912,3.947484007424268,2.6531591123466955,1.6320000000000001,2.482067151089802,2.4827121935849648,3.4902362141243812,3.2650246144393624,0.1749056954097875,-2.2696426455091547,-2.6531591123466955,5.204779679091154,2.5516205667444587,0.9048217809683904,0.9717637598949435,0.01655475497583636,0.636576758140495,1.8582362141243811,0.8500671510898017,2.315484007424268,0.08479720972764655,0.05176838062924963,0.13089774234594678,0.11889774234594679,0.04979570283926725,0.16054392113939997,0.14854392113939996,0.02912399599930282,0.6330234616543842,0.0817795607353238,0.2088977423459468,0.15889774234594678,0.4832707521004173,0.5167292478995826,0.8567392943606302,0.31853914354885043,0.22443618212756006,0.2567036105171215,0.3911689765045348,0.031002685192089565,0.21294188587474921,0.36488645242862655,1.0,0.09598467277837773,0.18575428654085144,1.4674357162753362,0.18284635071708738,5.184301368973491,3.281784398847162,2.4309132893774428,148.47168480654094,-3.552713678800501e-15,-4.440892098500626e-16,1.588729148238599e-13,0.0,0.0,-3.1415984980132095e-08,-2.4833776632315896e-09,-3.734877443428708e-08,-2.39449567743244e-08,4.0,0.012,3.0
sigma4_n012,137.0,10.538939203886912,4.037457977702182,2.70580567148611,1.6440000000000001,2.621305899110164,2.5367778193912702,3.6590441352642467,3.4726611979440696,0.20743241661891976,-2.319043014939123,-2.70580567148611,5.454703090856367,2.748897419370257,1.004665505837354,0.8939788091037578,0.18145192226136309,0.7533228702237269,2.0150441352642465,0.977305899110164,2.393457977702182,0.0954814598267049,0.05356463229624355,0.14803250401875898,0.13603250401875897,0.05861057595394144,0.17751568572643706,0.16551568572643705,0.03626438910275809,0.6849469818750272,0.07820259627922084,0.226032504018759,0.17603250401875897,0.5276434570235344,0.47235654297646557,0.8843463514902375,0.32074770811921904,0.22400528878125586,0.26295888272353996,0.40246517166432094,0.030881678090198292,0.21239813252180867,0.35425501772367207,1.0,0.07748794450154084,0.16404545603044937,1.472207031103422,0.19004688383413815,4.872169671355783,3.3371779115781863,2.2778080149496818,148.52624845106538,-4.440892098500626e-16,0.0,-6.9155792203901e-13,0.0,0.0,-6.335561270054413e-08,-4.065702746691713e-09,-7.244232377856541e-08,-4.646347641357185e-08,4.0,0.012,3.0
sigma4_n012,138.0,9.538939203886912,4.139199149115932,2.760374259602322,1.6560000000000001,2.7791422084516495,2.6005505532504607,3.8462649501571873,3.7019839267894477,0.24823050286157133,-2.3706078776030504,-2.760374259602322,5.721877614547703,2.9615033549453806,1.1089476413847814,0.7917015371687831,0.36733023029547573,0.8793861125771605,2.190264950157187,1.1231422084516494,2.4831991491159315,0.10842845890927104,0.05561864341561596,0.16820350634416983,0.15620350634416982,0.06928093549500014,0.19748599726199245,0.18548599726199244,0.04580267991938225,0.7460712313459692,0.0745487040363099,0.24620350634416985,0.19620350634416983,0.5786529604231168,0.42134703957688324,0.9098116793875689,0.3227849343510055,0.223518083753275,0.27094211853962824,0.4128125780437321,0.030840247042505615,0.21235031221275488,0.3439968627010074,1.0,0.060426174810328824,0.14341188885771888,1.476635784884187,0.19676124714593896,4.547873962146093,3.393037926944607,2.0993282468197996,148.58192402708787,-8.881784197001252e-16,0.0,-7.771561172376096e-16,0.0,0.0,-9.609515891351172e-08,-4.876475757920051e-09,-1.057368795021052e-07,-6.721054150726768e-08,4.0,0.012,3.0
sigma4_n012,139.0,8.538939203886912,4.2552946495597155,2.8171417968771757,1.668,2.9589778022981217,2.6761198916931064,4.055281238838242,3.95676717087095,0.3001591298260353,-2.424665169790571,-2.8171417968771757,6.009822205777502,3.1926804089003267,1.2164127364920485,0.655702451790652,0.5786525793316739,1.0155273756411922,2.3872812388382423,1.2909778022981218,2.5872946495597153,0.12432326483305932,0.05796929006100892,0.19217752521589962,0.1801775252158996,0.08229690444627824,0.22126011999468176,0.20926011999468175,0.05871754148900621,0.8187197733815139,0.07080480030619207,0.2701775252158996,0.22017752521589962,0.6366168705221733,0.3633831294778267,0.9327233522976953,0.32461786818381566,0.2230061378621852,0.28132082845736067,0.4220629396666016,0.030911448579520384,0.21292177189401618,0.3341038398598618,1.0,0.04507535396054413,0.12404360660693416,1.4806432579299666,0.20286170637285417,4.212180511066743,3.448595473462593,1.8922378138607483,148.64294419846632,1.3322676295501878e-15,0.0,1.1102230246251565e-15,0.0,0.0,-1.2316607207740748e-07,-5.127147220673756e-09,-1.3128977671694742e-07,-8.126923203843894e-08,4.0,0.012,3.0
sigma4_n012,140.0,7.538939203886912,4.389138776157439,2.8764259568162522,1.68,3.1651009621736326,2.766137470917796,4.290402853267917,4.241771727068601,0.3672348080618364,-2.481588282572855,-2.8764259568162522,6.322987446032382,3.44656148921613,1.3246740159335535,0.4728725279731747,0.8210652152464117,1.1624466801956044,2.6104028532679173,1.4851009621736326,2.709138776157439,0.1441089215490286,0.06065958250444397,0.2209740354233369,0.2089740354233369,0.09829826384591013,0.24989785739837345,0.23789785739837344,0.07635215050871835,0.9059819255252632,0.06695451729820683,0.2989740354233369,0.2489740354233369,0.7009449090895354,0.29905509091046456,0.9526324531619519,0.3262105962529562,0.2225046748859226,0.29507879489394445,0.4300553472460706,0.031137648226446324,0.2142525320651288,0.3245544724623542,0.9999999999999998,0.03173625638149223,0.10612177269703763,1.4841432566894788,0.2082083963724371,3.8657687956806575,3.50231665714624,1.6546819260943577,148.71415738710428,-4.440892098500626e-16,0.0,8.162359677044151e-13,0.0,0.0,-1.3238234464196807e-07,-5.589354035162586e-09,-1.3935763512606947e-07,-8.126791468943129e-08,4.0,0.012,3.0
sigma4_n012,141.0,6.538939203886912,4.545234169050467,2.938591781198342,1.692,3.4029828205192105,2.8739822913050697,4.557152952381915,4.5630233979033745,0.4549927432623695,-2.5417984574749806,-2.938591781198342,6.667073529592552,3.72848174839421,1.4298086987104381,0.22508617112270746,1.1017157684226413,1.320993273145953,2.865152952381915,1.7109828205192106,2.8532341690504666,0.16907390394350053,0.06374339354357415,0.2559567313711996,0.2439567313711996,0.11810352360377459,0.2847760424851131,0.2727760424851131,0.10037627071191046,1.011990095064241,0.06298815952297214,0.3339567313711996,0.2839567313711996,0.7693638293360939,0.23063617066390607,0.9690875564234562,0.3275270045138765,0.2220504776925639,0.3136552341028225,0.43662909201079414,0.03157349791150757,0.21647830844588822,0.31531910163181004,1.0,0.020711337196284322,0.08980090649556383,1.4870485606297255,0.21265957079292142,3.5093159067524553,3.5513929380848706,1.388317983084536,148.80133039582543,0.0,0.0,-4.418687638008123e-14,0.0,0.0,2.830607512271932e-08,1.7167958027419772e-09,3.057078962198645e-08,1.592583807885628e-08,4.0,0.012,3.0
sigma4_n012,142.0,5.538939203886912,4.72957849978404,3.0040731671673666,1.704,3.679679640012526,3.003944410824159,4.8626146222131625,4.928139876543925,0.5706771439859522,-2.6057744576738173,-3.0040731671673666,7.0494747737912435,4.0454016066238765,1.526292419291265,-0.11115418836829272,1.4295682904507179,1.4929684608442826,3.158614622213163,1.9756796400125258,3.0255784997840403,0.20093000488584584,0.06731182300375925,0.2989561157738407,0.28695611577384067,0.1427130099477188,0.32764863136414135,0.31564863136414134,0.13244381034671626,1.142291259920729,0.05892702270034916,0.37695611577384064,0.32695611577384065,0.8371871973856349,0.16281280261436515,0.9817321774972184,0.3285385741997775,0.22167702601238212,0.339078983285901,0.4416608427296802,0.032288429531686806,0.21967252459172232,0.3063782031469107,1.0,0.01223944107686366,0.07517493022863647,1.4892888281828516,0.21609971619345603,3.1437078769007227,3.591030031527647,1.1015564440468142,148.91143263185504,0.0,0.0,-1.9984014443252818e-15,0.0,0.0,1.5920455564977232e-08,1.82389209291145e-09,1.887479716966567e-08,7.83863127185036e-09,4.0,0.012,3.0
sigma4_n012,143.0,4.538939203886912,4.950109426440365,3.073441303689309,1.716,4.004383520438385,3.1613859928821237,5.215854925893804,5.346744500251467,0.72286788979614,-2.6740987651101644,-3.073441303689309,7.479919347136565,4.4064780434472555,1.6079579908966006,-0.562769828008965,1.8156153536763875,1.6831152445321367,3.4998549258938034,2.2883835204383844,3.234109426440365,0.24184784162732736,0.07156621479721838,0.3524530049001532,0.3404530049001532,0.17325637662993282,0.3807630087448999,0.36876300874489987,0.17341933423509204,1.3044030451519792,0.05486510865119915,0.43045300490015315,0.38045300490015316,0.8975898886919621,0.1024101113080379,0.9904887435992686,0.3292390994879415,0.2214059624004555,0.37397285293903515,0.44513535147448113,0.033365275609689646,0.22374053994432636,0.2977588329715028,0.9999999999999999,0.006372541788490011,0.06222570903494222,1.4908442028099733,0.2184921067370288,2.770346411484129,3.6136482952657563,0.8124853767553418,149.05247673887413,-4.440892098500626e-16,-4.440892098500626e-16,-2.2870594307278225e-14,-1.1102230246251565e-16,0.0,-8.90728860669654e-08,-1.9339069165513756e-08,-1.2395836634926383e-07,-3.412186280749019e-08,4.0,0.012,3.0
