scenario,terminal_boundary_z,time,path_label,population_law_log_residual,final_ces_log_residual,final_output_log_residual,ai_share_residual,inference_identity_log_residual,research_service_identity_log_residual,research_ces_log_residual,capability_law_level_residual,wage_log_residual,ai_price_log_residual,ai_marginal_cost_log_residual,gross_return_residual,net_return_residual,inverse_elasticity_residual,monopoly_foc_log_residual,research_compute_foc_log_residual,research_human_foc_log_residual,labor_market_residual,resource_constraint_residual,household_budget_residual,final_firm_zero_profit_residual,research_machine_technology_share_residual,research_machine_cost_share_residual,inference_resource_share_residual,research_resource_share_residual,investment_share_residual,consumption_share_residual,resource_share_sum_residual,production_labor_income_share_residual,aggregate_labor_income_share_residual,ai_operating_profit_share_residual,ai_markup_residual,shadow_capability_to_capital_residual,capital_rhs_residual,capability_rhs_residual,consumption_euler_rhs_residual,shadow_costate_rhs_residual,reconstructed_ai_share,reconstructed_research_machine_share,reconstructed_output_capital_ratio,reconstructed_capability_growth,reconstructed_monopoly_soc_margin,minimum_positive_share_or_soc,positive_and_interior,share_clipping_detected,bounded_exp_clipping_detected,minimum_bounded_exp_argument,maximum_bounded_exp_argument,stored_capital_law_residual,stored_capability_law_residual,stored_consumption_euler_path_residual,stored_shadow_costate_residual
equilibrium_sigma_1.5_z_16,16.0,1.0408051153497364,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,0.0,0.0,-2.0816681711721685e-17,0.0,0.0,1.4210854715202004e-14,3.7947076036992655e-19,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,-7.53376310988485e-14,-4.440892098500626e-16,8.604228440844963e-15,0.0,0.0,2.7755575615628914e-17,0.0,1.1379786002407855e-15,1.1379786002407855e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,-1.3322676295501878e-15,0.0,0.0,3.7947076036992655e-19,0.0,0.0,0.05640591924901415,0.15839307782415277,0.3468146367070386,5.36370210279283e-05,0.22221865172888491,1.7737004784196014e-06,1,0,0,-14.30140735793395,-1.0589648299287608,0.0,0.0,0.0,0.0
equilibrium_sigma_1.5_z_16,16.0,1.1020289456644268,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,0.0,0.0,0.0,0.0,0.0,1.4210854715202004e-14,2.846030702774449e-19,0.0,0.0,0.0,0.0,0.0,0.0,-7.627531012398617e-14,1.2212453270876722e-15,9.103828801926284e-15,0.0,0.0,8.326672684688674e-17,-1.1102230246251565e-16,9.159339953157541e-16,9.43689570931383e-16,0.0,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,2.846030702774449e-19,0.0,-6.938893903907228e-18,0.05642915017452298,0.1585064967156685,0.3462531526887132,5.3701412005754105e-05,0.22221864878724523,1.77813177263744e-06,1,0,0,-14.300532427058208,-1.0605851162838804,6.938893903907228e-18,0.0,0.0,0.0
equilibrium_sigma_1.5_z_16,16.0,1.1632527759791171,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,1.5987211554602254e-14,4.743384504624082e-19,5.551115123125783e-17,-4.440892098500626e-16,0.0,0.0,0.0,0.0,-7.700566258869029e-14,3.3306690738754696e-16,9.603429163007604e-15,0.0,0.0,2.7755575615628914e-17,0.0,1.304512053934559e-15,1.27675647831893e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,-1.3322676295501878e-15,0.0,0.0,4.743384504624082e-19,0.0,6.938893903907228e-18,0.05645221154258078,0.15861910845651175,0.3456969204893357,5.376564112615128e-05,0.22221864586587786,1.7825485464027208e-06,1,0,0,-14.299659290158099,-1.0621928401378113,6.938893903907228e-18,0.0,0.0,0.0
equilibrium_sigma_1.5_z_16,16.0,1.2244766062938075,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,-7.216449660063518e-16,-4.996003610813204e-16,-2.7755575615628914e-17,0.0,0.0,1.4210854715202004e-14,3.7947076036992655e-19,-4.996003610813204e-16,-8.881784197001252e-16,0.0,-2.7755575615628914e-17,-2.7755575615628914e-17,0.0,-7.649104602752005e-14,9.992007221626409e-16,8.992806499463768e-15,0.0,-4.440892098500626e-16,-6.106226635438361e-16,0.0,1.304512053934559e-15,1.0824674490095276e-15,1.214306433183765e-17,0.0,5.551115123125783e-17,3.3306690738754696e-16,-1.1102230246251565e-16,0.0,0.0,-3.469446951953614e-17,-2.6645352591003757e-15,0.0,-1.1102230246251565e-16,3.7947076036992655e-19,-2.7755575615628914e-17,-2.7755575615628914e-17,0.0564751048648098,0.1587309199519497,0.345145875855722,5.3829709766739694e-05,0.22221864296461757,1.786950876290364e-06,1,0,0,-14.298787934400067,-1.0637881227502755,0.0,0.0,0.0,0.0
equilibrium_sigma_1.5_z_16,16.0,1.2857004366084979,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,-5.551115123125783e-17,-5.551115123125783e-17,0.0,0.0,0.0,1.4210854715202004e-14,3.8624702394796095e-19,-5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,-7.747307569777595e-14,1.3322676295501878e-15,1.0325074129013956e-14,0.0,-2.220446049250313e-16,-1.3877787807814457e-16,0.0,1.1102230246251565e-15,1.0824674490095276e-15,0.0,3.1763735522036263e-21,0.0,1.1102230246251565e-16,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,3.8624702394796095e-19,0.0,0.0,0.05649783163532874,0.15884193803144572,0.3445999555606612,5.3893619291619085e-05,0.22221864008330078,1.7913388385278042e-06,1,0,0,-14.297918347052871,-1.0653710838475117,0.0,0.0,0.0,0.0
equilibrium_sigma_1.5_z_16,16.0,1.3469242669231882,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,1.4210854715202004e-14,3.7947076036992655e-19,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,-7.708064872144482e-14,1.4432899320127035e-15,9.43689570931383e-15,0.0,0.0,1.942890293094024e-16,0.0,9.159339953157541e-16,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0816681711721685e-17,-1.3322676295501878e-15,0.0,0.0,3.7947076036992655e-19,0.0,6.938893903907228e-18,0.05652039333101892,0.15895216944974824,0.34405909738241564,5.395737105155451e-05,0.22221863722176563,1.7957125089961896e-06,1,0,0,-14.297050515486731,-1.0669418416474366,0.0,0.0,0.0,0.0
equilibrium_sigma_1.5_z_16,16.0,1.469371927552569,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,6.106226635438361e-16,4.440892098500626e-16,2.0816681711721685e-17,0.0,0.0,1.2434497875801753e-14,3.8624702394796095e-19,3.885780586188048e-16,8.881784197001252e-16,0.0,2.7755575615628914e-17,2.7755575615628914e-17,0.0,-7.648731908255213e-14,3.3306690738754696e-16,8.326672684688674e-15,0.0,4.440892098500626e-16,4.163336342344337e-16,0.0,1.2490009027033011e-15,1.2490009027033011e-15,-1.0408340855860843e-17,0.0,-5.551115123125783e-17,-2.220446049250313e-16,0.0,0.0,-1.1102230246251565e-16,2.42861286636753e-17,2.6645352591003757e-15,0.0,1.1102230246251565e-16,3.8624702394796095e-19,2.7755575615628914e-17,3.469446951953614e-17,0.05656502732080722,0.15917029895458842,0.34299232339729624,5.4084406614047485e-05,0.22221863155740115,1.8044172764254255e-06,1,0,0,-14.295320069681033,-1.0700472128325504,0.0,0.0,0.0,0.0
equilibrium_sigma_1.5_z_16,16.0,1.5918195881819497,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,-1.1102230246251565e-16,-5.551115123125783e-17,-2.7755575615628914e-17,0.0,0.0,1.4210854715202004e-14,3.8624702394796095e-19,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,-7.690727124153723e-14,-1.1102230246251565e-16,8.992806499463768e-15,0.0,2.220446049250313e-16,1.6653345369377348e-16,0.0,1.2212453270876722e-15,1.2490009027033011e-15,0.0,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,-2.0816681711721685e-17,-8.881784197001252e-16,0.0,0.0,3.8624702394796095e-19,0.0,6.938893903907228e-18,0.056609018314272265,0.1593853610504287,0.341945075487292,5.421082700042398e-05,0.22221862597026215,1.8130657787486806e-06,1,0,0,-14.29359649794221,-1.0731051528071442,0.0,0.0,0.0,0.0
equilibrium_sigma_1.5_z_16,16.0,1.7142672488113304,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,-1.1102230246251565e-16,-5.551115123125783e-17,0.0,0.0,0.0,1.4210854715202004e-14,3.8624702394796095e-19,-5.551115123125783e-17,0.0,0.0,-4.163336342344337e-17,-4.163336342344337e-17,0.0,-7.651569807441694e-14,1.7763568394002505e-15,1.0158540675320182e-14,0.0,-2.220446049250313e-16,-2.7755575615628914e-16,0.0,1.2490009027033011e-15,1.2490009027033011e-15,0.0,0.0,5.551115123125783e-17,1.1102230246251565e-16,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,3.8624702394796095e-19,-4.163336342344337e-17,-4.163336342344337e-17,0.056652377531899785,0.15959740719235418,0.3409168900949237,5.4336642554753935e-05,0.22221862045911242,1.821658610673422e-06,1,0,0,-14.291879702799795,-1.0761165554659635,0.0,0.0,0.0,0.0
equilibrium_sigma_1.5_z_16,16.0,1.8367149094407111,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,0.0,0.0,2.0816681711721685e-17,0.0,0.0,1.5987211554602254e-14,3.8624702394796095e-19,-5.551115123125783e-17,4.440892098500626e-16,0.0,0.0,0.0,0.0,-7.686491959417452e-14,9.992007221626409e-16,1.0158540675320182e-14,0.0,0.0,1.3877787807814457e-16,0.0,1.27675647831893e-15,1.27675647831893e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,1.3322676295501878e-15,0.0,0.0,3.8624702394796095e-19,0.0,0.0,0.05669511594223068,0.15980648773818346,0.3399073179432044,5.4461863424318864e-05,0.22221861502274062,1.8301963614839903e-06,1,0,0,-14.29016958832715,-1.0790822928171984,-6.938893903907228e-18,0.0,0.0,0.0
equilibrium_sigma_1.5_z_16,16.0,1.9591625700700919,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,0.0,0.0,0.0,0.0,0.0,1.4210854715202004e-14,3.8624702394796095e-19,0.0,0.0,0.0,0.0,0.0,0.0,-7.60211934635463e-14,1.1102230246251565e-16,9.270362255620057e-15,0.0,0.0,-5.551115123125783e-17,0.0,1.2490009027033011e-15,1.2490009027033011e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8624702394796095e-19,0.0,0.0,0.056737244269238526,0.1600126519789331,0.3389159234872434,5.458649956476704e-05,0.22221860965995985,1.8386796150807622e-06,1,0,0,-14.288466060115487,-1.0820032156740407,0.0,0.0,0.0,0.0
equilibrium_sigma_1.5_z_16,16.0,2.0,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,0.0,0.0,0.0,0.0,0.0,1.5987211554602254e-14,3.8624702394796095e-19,0.0,0.0,0.0,0.0,0.0,0.0,-7.711237518751718e-14,7.771561172376096e-16,9.936496070395151e-15,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.6653345369377348e-16,0.0,1.2490009027033011e-15,1.2490009027033011e-15,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,3.8624702394796095e-19,0.0,-1.3877787807814457e-17,0.056751160614407624,0.16008076954741982,0.3385892529645529,5.462793854317766e-05,0.22221860788758513,1.8414968406167753e-06,1,0,0,-14.287899366127384,-1.0829675494071545,1.508976492370362e-09,-5.908723624313897e-14,8.341626001051594e-10,8.247124927418525e-10
equilibrium_sigma_1.5_z_16,16.0,2.081610230699473,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,-5.551115123125783e-17,-5.551115123125783e-17,2.7755575615628914e-17,0.0,0.0,1.5987211554602254e-14,3.9302328752599536e-19,-1.1102230246251565e-16,4.440892098500626e-16,0.0,0.0,0.0,0.0,-7.640200592410468e-14,1.3322676295501878e-15,1.0103029524088925e-14,0.0,-1.1102230246251565e-16,-2.7755575615628914e-17,-1.1102230246251565e-16,1.1657341758564144e-15,1.1657341758564144e-15,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,2.0816681711721685e-17,1.3322676295501878e-15,0.0,0.0,3.9302328752599536e-19,0.0,6.938893903907228e-18,0.05677877299943547,0.16021594816821583,0.3379422843910284,5.4710560745090765e-05,0.22221860436960672,1.8471089500193864e-06,1,0,0,-14.286769025248184,-1.0848801543191857,5.551115123125783e-17,6.776263578034403e-21,0.0,0.0
equilibrium_sigma_1.5_z_16,16.0,2.2040578913288535,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,-5.551115123125783e-16,-3.885780586188048e-16,-2.0816681711721685e-17,0.0,0.0,1.7763568394002505e-14,4.87890977618477e-19,-3.3306690738754696e-16,-4.440892098500626e-16,0.0,-5.551115123125783e-17,-5.551115123125783e-17,0.0,-7.69155789406839e-14,5.551115123125783e-16,1.0602629885170245e-14,0.0,-4.440892098500626e-16,-3.3306690738754696e-16,-1.1102230246251565e-16,1.3600232051658168e-15,1.3600232051658168e-15,0.0,3.1763735522036263e-21,1.6653345369377348e-16,2.220446049250313e-16,0.0,0.0,0.0,-1.3877787807814457e-17,-1.3322676295501878e-15,0.0,-1.6653345369377348e-16,4.87890977618477e-19,-5.551115123125783e-17,-4.85722573273506e-17,0.05681971238871839,0.16041642355061014,0.33698599102804166,5.483405655243599e-05,0.222218599150541,1.855484939549992e-06,1,0,0,-14.285078392275441,-1.0877139191435452,0.0,0.0,0.0,0.0
equilibrium_sigma_1.5_z_16,16.0,2.3265055519582343,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,-6.661338147750939e-16,-4.440892098500626e-16,-2.0816681711721685e-17,0.0,0.0,1.7763568394002505e-14,3.9302328752599536e-19,-4.440892098500626e-16,-8.881784197001252e-16,0.0,-5.551115123125783e-17,-5.551115123125783e-17,0.0,-7.717776613104521e-14,6.661338147750939e-16,9.825473767932635e-15,0.0,-4.440892098500626e-16,-3.885780586188048e-16,0.0,1.1379786002407855e-15,1.1379786002407855e-15,0.0,3.3881317890172014e-21,1.6653345369377348e-16,3.3306690738754696e-16,0.0,0.0,0.0,-1.3877787807814457e-17,-2.6645352591003757e-15,0.0,-1.6653345369377348e-16,3.9302328752599536e-19,-5.551115123125783e-17,-5.551115123125783e-17,0.05686007246896651,0.1606141243890506,0.3360466460044552,5.495699639674756e-05,0.2222185940016449,1.8638081516563206e-06,1,0,0,-14.283394071189313,-1.0905053012603518,0.0,0.0,0.0,0.0
equilibrium_sigma_1.5_z_16,16.0,2.448953212587615,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,0.0,0.0,0.0,0.0,0.0,1.4210854715202004e-14,3.8624702394796095e-19,0.0,0.0,0.0,0.0,0.0,0.0,-7.650710577219999e-14,1.5543122344752192e-15,1.021405182655144e-14,0.0,0.0,8.326672684688674e-17,-1.1102230246251565e-16,1.1102230246251565e-15,1.1379786002407855e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8624702394796095e-19,0.0,1.3877787807814457e-17,0.05689986305440184,0.16080909599127838,0.33512386370371644,5.507938951526039e-05,0.2222185889218225,1.872079149094959e-06,1,0,0,-14.28171597339902,-1.0932550730957935,6.938893903907228e-18,0.0,0.0,0.0
equilibrium_sigma_1.5_z_16,16.0,2.5714008732169957,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,-5.551115123125783e-17,0.0,-2.7755575615628914e-17,0.0,0.0,1.4210854715202004e-14,2.913793338554793e-19,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,-7.659741981316803e-14,1.5543122344752192e-15,9.769962616701378e-15,0.0,0.0,-8.326672684688674e-17,0.0,1.0824674490095276e-15,1.0824674490095276e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0816681711721685e-17,-1.3322676295501878e-15,0.0,0.0,2.913793338554793e-19,0.0,0.0,0.05693909374772226,0.16100138273538933,0.33421726985141337,5.5201244976841766e-05,0.2222185839099991,1.8802984894344146e-06,1,0,0,-14.280044011706678,-1.0959639889572375,0.0,0.0,0.0,0.0
equilibrium_sigma_1.5_z_16,16.0,2.632624703531686,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,0.0,0.0,-5.551115123125783e-17,0.0,0.0,1.7763568394002505e-14,3.9302328752599536e-19,5.551115123125783e-17,-8.881784197001252e-16,0.0,0.0,0.0,0.0,-7.530331610008933e-14,1.5543122344752192e-15,1.1934897514720433e-14,0.0,-1.1102230246251565e-16,-8.326672684688674e-17,-1.1102230246251565e-16,1.609823385706477e-15,1.582067810090848e-15,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,-4.163336342344337e-17,-2.220446049250313e-15,0.0,0.0,3.9302328752599536e-19,0.0,0.0,0.05695850207930534,0.16109653290570516,0.3337699296312736,5.526197387530511e-05,0.222218581429257,1.8843889610234338e-06,1,0,0,-14.279210305022811,-1.0973033567994956,0.0,0.0,0.0,0.0
equilibrium_sigma_1.5_z_16,16.0,2.6938485338463765,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,5.551115123125783e-17,5.551115123125783e-17,-2.0816681711721685e-17,0.0,0.0,1.4210854715202004e-14,2.981555974335137e-19,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,-7.639513479283655e-14,1.2212453270876722e-15,1.021405182655144e-14,0.0,0.0,5.551115123125783e-17,0.0,1.2212453270876722e-15,1.1934897514720433e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,0.0,2.981555974335137e-19,0.0,6.938893903907228e-18,0.05697777394601983,0.16119102809453215,0.33332650109930134,5.5322571686195694e-05,0.222218578965121,1.8884667250948619e-06,1,0,0,-14.278378100283241,-1.098632785580266,0.0,0.0,0.0,0.0
equilibrium_sigma_1.5_z_16,16.0,2.755072364161067,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,0.0,0.0,2.0816681711721685e-17,0.0,0.0,1.5987211554602254e-14,3.9302328752599536e-19,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,-7.681512760940312e-14,1.2212453270876722e-15,1.099120794378905e-14,0.0,0.0,-1.1102230246251565e-16,0.0,1.4155343563970746e-15,1.4432899320127035e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,8.881784197001252e-16,0.0,0.0,3.9302328752599536e-19,0.0,0.0,0.05699691049131188,0.16128487359852653,0.33288694047896034,5.53830394976153e-05,0.22221857651746266,1.8925318499030274e-06,1,0,0,-14.277547386969381,-1.0999523647322063,0.0,0.0,0.0,0.0
equilibrium_sigma_1.5_z_16,16.0,2.816296194475757,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,-7.216449660063518e-16,-4.996003610813204e-16,-2.0816681711721685e-17,0.0,0.0,1.7763568394002505e-14,3.9302328752599536e-19,-4.996003610813204e-16,-8.881784197001252e-16,0.0,-5.551115123125783e-17,-5.551115123125783e-17,0.0,-7.557675188799018e-14,8.881784197001252e-16,1.0935696792557792e-14,0.0,-4.440892098500626e-16,-5.828670879282072e-16,-1.1102230246251565e-16,1.2490009027033011e-15,1.2490009027033011e-15,1.214306433183765e-17,3.3881317890172014e-21,1.6653345369377348e-16,3.3306690738754696e-16,0.0,0.0,0.0,-2.42861286636753e-17,-2.6645352591003757e-15,0.0,-1.6653345369377348e-16,3.9302328752599536e-19,-5.551115123125783e-17,-5.898059818321144e-17,0.057015912846479666,0.16137807466072163,0.3324512046278507,5.544337838790634e-05,0.22221857408615456,1.8965844033853246e-06,1,0,0,-14.276718154645277,-1.1012621826544484,0.0,0.0,0.0,0.0
equilibrium_sigma_1.5_z_16,16.0,2.8775200247904476,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,-5.551115123125783e-17,-5.551115123125783e-17,-2.0816681711721685e-17,0.0,0.0,1.7763568394002505e-14,4.946672411965114e-19,0.0,-4.440892098500626e-16,0.0,-2.7755575615628914e-17,-2.7755575615628914e-17,0.0,-7.724544745166262e-14,1.3322676295501878e-15,1.1102230246251565e-14,0.0,-3.3306690738754696e-16,-4.163336342344337e-16,0.0,1.304512053934559e-15,1.27675647831893e-15,0.0,0.0,5.551115123125783e-17,1.1102230246251565e-16,-2.220446049250313e-16,0.0,0.0,-1.3877787807814457e-17,-1.3322676295501878e-15,0.0,-1.1102230246251565e-16,4.946672411965114e-19,-2.7755575615628914e-17,-2.42861286636753e-17,0.057034782130840796,0.16147063647123172,0.3320192510262141,5.550358942577046e-05,0.22221857167107062,1.900624453163441e-06,1,0,0,-14.275890392956894,-1.1025623267279976,0.0,0.0,0.0,0.0
equilibrium_sigma_1.5_z_16,16.0,2.938743855105138,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,-5.551115123125783e-17,0.0,2.0816681711721685e-17,0.0,0.0,1.9539925233402755e-14,3.9302328752599536e-19,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,-7.653768027346408e-14,7.771561172376096e-16,1.2101430968414206e-14,0.0,0.0,1.6653345369377348e-16,0.0,1.4988010832439613e-15,1.4988010832439613e-15,0.0,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,1.3877787807814457e-17,1.3322676295501878e-15,0.0,0.0,3.9302328752599536e-19,0.0,3.469446951953614e-18,0.05705351945189706,0.16156256416794354,0.33159103776569127,5.556367367038727e-05,0.2222185692720859,1.9046520665445638e-06,1,0,0,-14.275064091631396,-1.1038528833308379,0.0,0.0,0.0,-3.469446951953614e-18
equilibrium_sigma_1.5_z_16,16.0,2.9999676854198283,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,5.551115123125783e-17,0.0,2.7755575615628914e-17,0.0,0.0,1.5987211554602254e-14,4.946672411965114e-19,-5.551115123125783e-17,4.440892098500626e-16,0.0,0.0,0.0,0.0,-7.599801864210942e-14,4.440892098500626e-16,1.0047518372857667e-14,0.0,-1.1102230246251565e-16,-1.942890293094024e-16,0.0,1.304512053934559e-15,1.304512053934559e-15,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,-1.1102230246251565e-16,2.0816681711721685e-17,8.881784197001252e-16,0.0,0.0,4.946672411965114e-19,0.0,0.0,0.05707212590549647,0.16165386283719346,0.33116652353832154,5.5623632171529716e-05,0.22221856688907676,1.9086673105225904e-06,1,0,0,-14.274239240476456,-1.105133937852767,0.0,0.0,0.0,0.0
equilibrium_sigma_1.5_z_16,16.0,3.0,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,-5.551115123125783e-17,0.0,2.0816681711721685e-17,0.0,0.0,1.7763568394002505e-14,3.9302328752599536e-19,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,-7.668374941115219e-14,9.992007221626409e-16,1.2101430968414206e-14,0.0,0.0,1.6653345369377348e-16,-1.1102230246251565e-16,1.304512053934559e-15,1.3322676295501878e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,1.3322676295501878e-15,0.0,0.0,3.9302328752599536e-19,0.0,0.0,0.05707213569181457,0.16165391086038697,0.3311663004447715,5.562366378523755e-05,0.2222185668878232,1.9086694265561787e-06,1,0,0,-14.274238805492487,-1.1051346115127214,1.045795394727378e-12,-4.508248158466288e-17,5.82131565174393e-13,5.748908293856658e-13
equilibrium_sigma_1.5_z_16,16.0,3.0611915157345186,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,1.5987211554602254e-14,3.9302328752599536e-19,0.0,-4.440892098500626e-16,0.0,0.0,0.0,1.1102230246251565e-16,-7.613538705736334e-14,6.661338147750939e-16,1.0436096431476471e-14,0.0,0.0,-8.326672684688674e-17,-2.220446049250313e-16,1.1657341758564144e-15,1.1657341758564144e-15,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,-2.0816681711721685e-17,-1.3322676295501878e-15,0.0,0.0,3.9302328752599536e-19,0.0,0.0,0.05709060257599192,0.1617445375144388,0.33074566762578084,5.568346596967855e-05,0.22221856452192054,1.9126702517793526e-06,1,0,0,-14.273415829379545,-1.1064055747099548,0.0,0.0,0.0,0.0
equilibrium_sigma_1.5_z_16,16.0,3.122415346049209,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,0.0,0.0,0.0,0.0,0.0,1.7763568394002505e-14,4.946672411965114e-19,0.0,0.0,0.0,0.0,0.0,0.0,-7.687673739785461e-14,1.5543122344752192e-15,1.2101430968414206e-14,0.0,0.0,8.326672684688674e-17,0.0,1.7486012637846216e-15,1.7486012637846216e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.946672411965114e-19,0.0,-6.938893903907228e-18,0.057108950536397564,0.16183459318491247,0.33032842988885114,5.574317609613476e-05,0.22221856217049588,1.916660956685842e-06,1,0,0,-14.27259384830723,-1.1076678773592368,6.938893903907228e-18,0.0,0.0,0.0
equilibrium_sigma_1.5_z_16,16.0,3.1836391763638994,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,1.1102230246251565e-16,5.551115123125783e-17,0.0,0.0,0.0,1.4210854715202004e-14,3.9302328752599536e-19,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,-7.546098620102304e-14,6.661338147750939e-16,9.492406860545088e-15,0.0,0.0,-2.7755575615628914e-17,-1.1102230246251565e-16,1.27675647831893e-15,1.304512053934559e-15,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,3.9302328752599536e-19,0.0,3.469446951953614e-18,0.057127170848542706,0.16192403478427053,0.32991477075711617,5.580276357312977e-05,0.2222185598346826,1.92063949130339e-06,1,0,0,-14.271773287304507,-1.1089209283121444,0.0,0.0,0.0,0.0
equilibrium_sigma_1.5_z_16,16.0,3.2448630066785897,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,1.7763568394002505e-14,4.946672411965114e-19,0.0,0.0,0.0,0.0,0.0,0.0,-7.609505473654687e-14,6.661338147750939e-16,1.1213252548714081e-14,0.0,0.0,-2.7755575615628914e-17,-1.1102230246251565e-16,1.3600232051658168e-15,1.3600232051658168e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.946672411965114e-19,0.0,-3.469446951953614e-18,0.05714526456322243,0.1620128671992288,0.3295046512188772,5.586222941393423e-05,0.2222185575143615,1.9246059213849044e-06,1,0,0,-14.27095413649411,-1.1101648091486822,0.0,0.0,0.0,0.0
